¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
271,∫¿»≠,2024-03-08 23:00,-0.1,,,,0.7,,340.0,,59.0,,3.6,-7.1,979.6,,1020.0,,,9.0,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-03-09 00:00,-1.4,,,,1.2,,340.0,,67.0,,3.7,-6.7,980.0,,1020.5,,,9.0,,9.0,,,0.0,0.0,,,-0.5,,,,,
271,∫¿»≠,2024-03-09 01:00,-1.5,,,,0.8,,180.0,,70.0,,3.8,-6.2,980.4,,1021.0,,,9.0,,9.0,,,0.0,0.0,,,-1.1,,,,,
271,∫¿»≠,2024-03-09 02:00,-1.9,,,,0.8,,180.0,,74.0,,3.9,-5.9,981.1,,1021.8,,,9.0,,9.0,,,0.0,0.0,,,-1.5,,,,,
271,∫¿»≠,2024-03-09 03:00,-2.8,,,,0.7,,20.0,,79.0,,3.9,-5.9,981.2,,1022.0,,,9.0,,9.0,,,0.0,0.0,,,-2.0,,,,,
271,∫¿»≠,2024-03-09 04:00,-3.8,,,,0.8,,340.0,,82.0,,3.8,-6.4,981.5,,1022.5,,,9.0,,9.0,,,0.0,0.0,,,-2.5,,,,,
271,∫¿»≠,2024-03-09 05:00,-4.4,,,,0.4,,0.0,,84.0,,3.7,-6.7,981.9,,1023.0,,,9.0,,9.0,,,0.0,0.0,,,-2.9,,,,,
271,∫¿»≠,2024-03-09 06:00,-4.9,,,,0.0,,0.0,,88.0,,3.8,-6.5,982.3,,1023.5,,,9.0,,9.0,,,0.0,0.0,,,-3.3,,,,,
271,∫¿»≠,2024-03-09 07:00,-5.3,,,,0.5,,340.0,,89.0,,3.7,-6.8,982.8,,1024.1,,0.0,,,9.0,,,0.0,0.0,,,-3.5,,,,,
271,∫¿»≠,2024-03-09 08:00,-3.8,,,,0.2,,0.0,,83.0,,3.8,-6.2,983.5,,1024.6,,0.5,,,9.0,,,0.0,0.0,,,-2.1,,,,,
271,∫¿»≠,2024-03-09 09:00,-1.4,,,,0.9,,160.0,,64.0,,3.5,-7.3,983.9,,1024.6,,1.0,,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-03-09 10:00,1.1,,,,0.8,,110.0,,47.0,,3.1,-8.9,984.1,,1024.4,,1.0,,,9.0,,,0.0,0.0,,,1.0,,,,,
271,∫¿»≠,2024-03-09 11:00,2.5,,,,2.6,,250.0,,43.0,,3.1,-8.8,983.9,,1024.0,,1.0,,,9.0,,,0.0,0.0,,,5.5,,,,,
271,∫¿»≠,2024-03-09 12:00,3.4,,,,2.9,,160.0,,39.0,,3.0,-9.2,983.5,,1023.4,,1.0,,,9.0,,,0.0,0.0,,,9.9,,,,,
271,∫¿»≠,2024-03-09 13:00,4.8,,,,2.4,,200.0,,35.0,,3.0,-9.4,982.8,,1022.5,,1.0,,,9.0,,,0.0,0.0,,,14.0,,,,,
271,∫¿»≠,2024-03-09 14:00,6.0,,,,3.5,,180.0,,32.0,,3.0,-9.4,982.2,,1021.7,,1.0,,,9.0,,,0.0,0.0,,,14.7,,,,,
271,∫¿»≠,2024-03-09 15:00,6.3,,,,3.5,,200.0,,30.0,,2.9,-10.0,981.9,,1021.3,,1.0,,,9.0,,,0.0,0.0,,,10.5,,,,,
271,∫¿»≠,2024-03-09 16:00,6.8,,,,2.1,,270.0,,27.0,,2.7,-10.9,982.2,,1021.5,,1.0,,,9.0,,,0.0,0.0,,,8.6,,,,,
271,∫¿»≠,2024-03-09 17:00,6.5,,,,2.3,,200.0,,26.0,,2.5,-11.6,982.4,,1021.8,,1.0,,,9.0,,,0.0,0.0,,,7.6,,,,,
271,∫¿»≠,2024-03-09 18:00,5.8,,,,1.2,,230.0,,27.0,,2.5,-11.8,982.9,,1022.4,,0.5,,,9.0,,,0.0,0.0,,,2.8,,,,,
271,∫¿»≠,2024-03-09 19:00,2.0,,,,1.1,,360.0,,46.0,,3.2,-8.4,983.5,,1023.6,,0.0,,,9.0,,,0.0,0.0,,,0.7,,,,,
271,∫¿»≠,2024-03-09 20:00,-0.3,,,,0.4,,0.0,,58.0,,3.5,-7.5,984.5,,1025.1,,,9.0,,9.0,,,0.0,0.0,,,0.3,,,,,
271,∫¿»≠,2024-03-09 21:00,-0.9,,,,1.3,,360.0,,56.0,,3.2,-8.5,985.3,,1026.0,,,9.0,,9.0,,,0.0,0.0,,,-0.4,,,,,
271,∫¿»≠,2024-03-09 22:00,-1.8,,,,0.8,,360.0,,66.0,,3.5,-7.3,985.8,,1026.6,,,9.0,,9.0,,,0.0,0.0,,,-0.8,,,,,
271,∫¿»≠,2024-03-09 23:00,-2.3,,,,0.8,,340.0,,70.0,,3.6,-7.0,986.3,,1027.3,,,9.0,,9.0,,,0.0,0.0,,,-1.3,,,,,
271,∫¿»≠,2024-03-10 00:00,-2.9,,,,1.0,,340.0,,74.0,,3.7,-6.8,986.6,,1027.7,,,9.0,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-03-10 01:00,-3.4,,,,0.4,,0.0,,78.0,,3.7,-6.6,986.8,,1028.0,,,9.0,,9.0,,,0.0,0.0,,,-2.3,,,,,
271,∫¿»≠,2024-03-10 02:00,-3.9,,,,0.3,,0.0,,83.0,,3.8,-6.3,986.9,,1028.1,,,9.0,,9.0,,,0.0,0.0,,,-2.8,,,,,
271,∫¿»≠,2024-03-10 03:00,-4.3,,,,0.2,,0.0,,85.0,,3.8,-6.4,987.0,,1028.3,,,9.0,,9.0,,,0.0,0.0,,,-3.2,,,,,
271,∫¿»≠,2024-03-10 04:00,-4.8,,,,0.4,,0.0,,86.0,,3.7,-6.7,987.2,,1028.6,,,9.0,,9.0,,,0.0,0.0,,,-3.6,,,,,
271,∫¿»≠,2024-03-10 05:00,-5.2,,,,0.4,,0.0,,88.0,,3.7,-6.8,987.6,,1029.1,,,9.0,,9.0,,,0.0,0.0,,,-3.8,,,,,
271,∫¿»≠,2024-03-10 06:00,-5.7,,,,0.8,,340.0,,89.0,,3.6,-7.2,988.2,,1029.8,,,9.0,,9.0,,,0.0,0.0,,,-4.1,,,,,
271,∫¿»≠,2024-03-10 07:00,-5.7,,,,0.0,,0.0,,91.0,,3.6,-6.9,988.7,,1030.3,,0.0,,,9.0,,,0.0,0.0,,,-4.1,,,,,
271,∫¿»≠,2024-03-10 08:00,-4.1,,,,0.4,,0.0,,87.0,,3.9,-5.9,989.2,,1030.6,,0.6,,,9.0,,,0.0,0.0,,,-2.4,,,,,
271,∫¿»≠,2024-03-10 09:00,-0.8,,,,0.8,,140.0,,74.0,,4.3,-4.8,989.4,,1030.3,,1.0,,,9.0,,,0.0,0.0,,,0.3,,,,,
271,∫¿»≠,2024-03-10 10:00,2.9,,,,1.3,,110.0,,47.0,,3.5,-7.3,989.4,,1029.6,,1.0,,,9.0,,,0.0,0.0,,,1.7,,,,,
271,∫¿»≠,2024-03-10 11:00,5.0,,,,2.0,,140.0,,41.0,,3.6,-7.1,989.0,,1028.9,,1.0,,,9.0,,,0.0,0.0,,,7.7,,,,,
271,∫¿»≠,2024-03-10 12:00,7.4,,,,2.6,,200.0,,34.0,,3.5,-7.4,988.6,,1028.1,,1.0,,,9.0,,,0.0,0.0,,,12.8,,,,,
271,∫¿»≠,2024-03-10 13:00,8.3,,,,5.1,,160.0,,31.0,,3.4,-7.8,987.6,,1026.9,,1.0,,,9.0,,,0.0,0.0,,,14.4,,,,,
271,∫¿»≠,2024-03-10 14:00,9.8,,,,3.0,,230.0,,26.0,,3.1,-8.8,987.2,,1026.3,,1.0,,,9.0,,,0.0,0.0,,,16.0,,,,,
271,∫¿»≠,2024-03-10 15:00,10.8,,,,2.3,,270.0,,22.0,,2.8,-10.1,986.4,,1025.3,,1.0,,,9.0,,,0.0,0.0,,,13.4,,,,,
271,∫¿»≠,2024-03-10 16:00,10.6,,,,2.1,,230.0,,22.0,,2.8,-10.2,986.3,,1025.3,,1.0,,,9.0,,,0.0,0.0,,,10.3,,,,,
271,∫¿»≠,2024-03-10 17:00,10.0,,,,1.4,,250.0,,23.0,,2.8,-10.2,986.4,,1025.5,,0.9,,,9.0,,,0.0,0.0,,,9.7,,,,,
271,∫¿»≠,2024-03-10 18:00,8.4,,,,1.8,,320.0,,26.0,,2.9,-10.0,986.2,,1025.4,,0.5,,,9.0,,,0.0,0.0,,,4.5,,,,,
271,∫¿»≠,2024-03-10 19:00,4.4,,,,0.7,,360.0,,45.0,,3.8,-6.5,986.4,,1026.4,,0.0,,,9.0,,,0.0,0.0,,,1.5,,,,,
271,∫¿»≠,2024-03-10 20:00,2.5,,,,0.9,,290.0,,55.0,,4.0,-5.6,987.1,,1027.3,,,9.0,,9.0,,,0.0,0.0,,,0.5,,,,,
271,∫¿»≠,2024-03-10 21:00,1.3,,,,0.6,,340.0,,57.0,,3.8,-6.2,988.1,,1028.6,,,9.0,,9.0,,,0.0,0.0,,,0.3,,,,,
271,∫¿»≠,2024-03-10 22:00,0.3,,,,0.9,,200.0,,63.0,,3.9,-5.9,988.4,,1029.0,,,9.0,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-03-10 23:00,-0.5,,,,0.2,,0.0,,67.0,,4.0,-5.8,988.5,,1029.3,,,9.0,,9.0,,,0.0,0.0,,,-0.4,,,,,
271,∫¿»≠,2024-03-11 00:00,-1.1,,,,0.3,,0.0,,71.0,,4.0,-5.6,987.6,,1028.4,,,9.0,,9.0,,,0.0,0.0,,,-0.7,,,,,
271,∫¿»≠,2024-03-11 01:00,-1.4,,,,0.9,,320.0,,75.0,,4.2,-5.2,987.2,,1028.0,,,9.0,,9.0,,,7.0,0.0,,,-1.0,,,,,
271,∫¿»≠,2024-03-11 02:00,-0.8,,,,0.6,,360.0,,72.0,,4.2,-5.2,987.6,,1028.4,,,9.0,,9.0,,,10.0,0.0,,,-0.7,,,,,
271,∫¿»≠,2024-03-11 03:00,-0.5,,,,0.1,,0.0,,72.0,,4.2,-4.9,986.7,,1027.4,,,9.0,,9.0,,,10.0,0.0,,,-0.6,,,,,
271,∫¿»≠,2024-03-11 04:00,-0.6,,,,0.2,,0.0,,72.0,,4.2,-5.0,986.1,,1026.8,,,9.0,,9.0,,,10.0,0.0,,,-0.6,,,,,
271,∫¿»≠,2024-03-11 05:00,-0.7,,,,0.3,,0.0,,75.0,,4.4,-4.5,985.4,,1026.1,,,9.0,,9.0,,,10.0,0.0,,,-0.7,,,,,
271,∫¿»≠,2024-03-11 06:00,-0.8,,,,0.5,,340.0,,75.0,,4.3,-4.6,984.7,,1025.4,,,9.0,,9.0,,,8.0,2.0,,,-1.0,,,,,
271,∫¿»≠,2024-03-11 07:00,-1.8,,,,0.3,,0.0,,82.0,,4.4,-4.4,984.4,,1025.2,,0.0,,,9.0,,,0.0,0.0,,,-1.6,,,,,
271,∫¿»≠,2024-03-11 08:00,-0.6,,,,0.0,,0.0,,78.0,,4.6,-3.9,984.4,,1025.0,,0.2,,,9.0,,,6.0,0.0,,,-0.2,,,,,
271,∫¿»≠,2024-03-11 09:00,2.3,,,,0.3,,0.0,,63.0,,4.5,-4.0,983.8,,1023.9,,1.0,,,9.0,,,6.0,0.0,,,0.6,,,,,
271,∫¿»≠,2024-03-11 10:00,6.0,,,,0.8,,20.0,,43.0,,4.0,-5.6,983.0,,1022.5,,0.7,,,9.0,,,9.0,0.0,,,2.6,,,,,
271,∫¿»≠,2024-03-11 11:00,8.2,,,,2.5,,200.0,,35.0,,3.8,-6.3,983.2,,1022.3,,0.0,,,9.0,,,9.0,0.0,,,8.2,,,,,
271,∫¿»≠,2024-03-11 12:00,9.7,,,,2.0,,290.0,,30.0,,3.6,-7.0,982.7,,1021.7,,0.8,,,9.0,,,8.0,0.0,,,12.2,,,,,
271,∫¿»≠,2024-03-11 13:00,9.9,,,,3.5,,200.0,,28.0,,3.4,-7.7,981.5,,1020.4,,0.5,,,9.0,,,9.0,1.0,,67.0,11.9,,,,,
271,∫¿»≠,2024-03-11 14:00,10.2,,,,2.4,,200.0,,29.0,,3.6,-7.0,980.3,,1019.1,,0.0,,,9.0,,,10.0,2.0,,56.0,9.8,,,,,
271,∫¿»≠,2024-03-11 15:00,10.1,,,,2.0,,250.0,,29.0,,3.6,-7.1,979.4,,1018.2,,0.0,,,9.0,,,10.0,2.0,,63.0,8.8,,,,,
271,∫¿»≠,2024-03-11 16:00,10.1,,,,0.4,,0.0,,30.0,,3.7,-6.7,978.5,,1017.2,,0.0,,,9.0,,,10.0,0.0,,,8.3,,,,,
271,∫¿»≠,2024-03-11 17:00,9.7,,,,1.1,,290.0,,32.0,,3.8,-6.2,978.5,,1017.3,,0.0,,,9.0,,,10.0,0.0,,,6.9,,,,,
271,∫¿»≠,2024-03-11 18:00,8.8,,,,0.4,,0.0,,38.0,,4.3,-4.7,978.5,,1017.3,,0.0,,,9.0,,,9.0,0.0,,,6.0,,,,,
271,∫¿»≠,2024-03-11 19:00,5.6,,,,1.5,,360.0,,51.0,,4.6,-3.7,978.4,,1017.8,,0.0,,,9.0,,,6.0,0.0,,,2.2,,,,,
271,∫¿»≠,2024-03-11 20:00,3.2,,,,1.7,,340.0,,61.0,,4.7,-3.6,978.4,,1018.1,,,9.0,,9.0,,,5.0,0.0,,,0.7,,,,,
271,∫¿»≠,2024-03-11 21:00,1.4,,,,1.4,,340.0,,70.0,,4.8,-3.4,978.5,,1018.5,,,9.0,,9.0,,,0.0,0.0,,,0.3,,,,,
271,∫¿»≠,2024-03-11 22:00,1.0,,,,0.2,,0.0,,76.0,,5.0,-2.7,978.4,,1018.5,,,9.0,,9.0,,,0.0,0.0,,,0.2,,,,,
271,∫¿»≠,2024-03-11 23:00,0.3,,,,1.3,,320.0,,76.0,,4.8,-3.4,978.0,,1018.2,,,9.0,,9.0,,,6.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-03-12 00:00,0.0,,,,0.4,,0.0,,78.0,,4.8,-3.3,977.7,,1018.0,,,9.0,,9.0,,,7.0,6.0,,,0.0,,,,,
271,∫¿»≠,2024-03-12 01:00,0.1,,,,1.2,,340.0,,78.0,,4.8,-3.2,977.4,,1017.6,,,9.0,,9.0,,,7.0,7.0,,30.0,-0.1,,,,,
271,∫¿»≠,2024-03-12 02:00,-0.7,,,,0.1,,0.0,,83.0,,4.8,-3.2,977.0,,1017.4,,,9.0,,9.0,,,2.0,2.0,,35.0,-0.4,,,,,
271,∫¿»≠,2024-03-12 03:00,-1.1,,,,1.0,,340.0,,85.0,,4.8,-3.3,976.3,,1016.6,,,9.0,,9.0,,,0.0,0.0,,,-0.7,,,,,
271,∫¿»≠,2024-03-12 04:00,-1.5,,,,0.2,,0.0,,88.0,,4.8,-3.2,975.5,,1015.9,,,9.0,,9.0,,,0.0,0.0,,,-1.0,,,,,
271,∫¿»≠,2024-03-12 05:00,-1.7,,,,0.2,,0.0,,89.0,,4.8,-3.2,975.4,,1015.8,,,9.0,,9.0,,,0.0,0.0,,,-1.3,,,,,
271,∫¿»≠,2024-03-12 06:00,-1.8,,,,0.1,,0.0,,91.0,,4.9,-3.0,975.5,,1015.9,,,9.0,,9.0,,,2.0,1.0,,32.0,-1.5,,,,,
271,∫¿»≠,2024-03-12 07:00,-2.1,,,,0.4,,0.0,,92.0,,4.8,-3.2,975.7,,1016.2,,0.0,,,9.0,,,0.0,0.0,,,-1.6,,,,,
271,∫¿»≠,2024-03-12 08:00,-0.4,,,,0.2,,0.0,,88.0,,5.2,-2.1,976.0,,1016.3,,0.5,,,9.0,,,7.0,3.0,,18.0,0.0,,,,,
271,∫¿»≠,2024-03-12 09:00,2.2,,,,0.7,,200.0,,81.0,,5.8,-0.7,975.9,,1015.7,,0.4,,,9.0,,,8.0,4.0,,18.0,0.7,,,,,
271,∫¿»≠,2024-03-12 10:00,4.9,,,,0.1,,0.0,,68.0,,5.9,-0.5,975.7,,1015.1,,0.1,,,9.0,,,8.0,8.0,,12.0,2.0,,,,,
271,∫¿»≠,2024-03-12 11:00,8.5,,,,0.7,,50.0,,58.0,,6.4,0.6,975.1,,1013.8,,0.1,,,9.0,,,8.0,6.0,,11.0,10.9,,,,,
271,∫¿»≠,2024-03-12 12:00,7.8,,,,2.3,,90.0,,57.0,,6.0,-0.2,975.1,,1014.0,,0.0,,,9.0,,,10.0,10.0,,10.0,7.2,,,,,
271,∫¿»≠,2024-03-12 13:00,6.3,,,9.0,3.0,,360.0,,73.0,,7.0,1.8,975.2,,1014.3,,0.0,,,9.0,,,10.0,3.0,,16.0,7.1,,,,,
271,∫¿»≠,2024-03-12 14:00,5.7,,,9.0,1.0,,140.0,,86.0,,7.8,3.5,974.9,,1014.1,,0.0,,,9.0,,,9.0,8.0,,9.0,6.9,,,,,
271,∫¿»≠,2024-03-12 15:00,6.8,,0.8,,2.7,,360.0,,71.0,,7.0,1.8,974.7,,1013.7,,0.0,,,9.0,,,9.0,8.0,,12.0,8.5,,,,,
271,∫¿»≠,2024-03-12 16:00,7.6,,,9.0,3.5,,20.0,,60.0,,6.2,0.3,974.7,,1013.6,,0.5,,,9.0,,,7.0,2.0,,18.0,8.9,,,,,
271,∫¿»≠,2024-03-12 17:00,6.4,,,9.0,4.0,,360.0,,61.0,,5.9,-0.5,975.5,,1014.6,,0.1,,,9.0,,,8.0,8.0,,9.0,6.6,,,,,
271,∫¿»≠,2024-03-12 18:00,5.4,,,9.0,1.3,,340.0,,63.0,,5.7,-1.0,976.1,,1015.4,,0.0,,,9.0,,,8.0,8.0,,14.0,4.6,,,,,
271,∫¿»≠,2024-03-12 19:00,5.1,,,9.0,2.4,,360.0,,63.0,,5.6,-1.3,976.9,,1016.3,,0.0,,,9.0,,,7.0,7.0,,18.0,2.7,,,,,
271,∫¿»≠,2024-03-12 20:00,2.6,,,9.0,0.5,,70.0,,78.0,,5.8,-0.8,977.5,,1017.3,,,9.0,,9.0,,,0.0,0.0,,,0.5,,,,,
271,∫¿»≠,2024-03-12 21:00,0.5,,,9.0,1.4,,340.0,,86.0,,5.5,-1.5,978.3,,1018.5,,,9.0,,9.0,,,0.0,0.0,,,0.4,,,,,
271,∫¿»≠,2024-03-12 22:00,-0.6,,,9.0,1.2,,340.0,,91.0,,5.4,-1.8,978.7,,1019.1,,,9.0,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-03-12 23:00,-1.3,,,9.0,0.3,,0.0,,94.0,,5.2,-2.1,979.4,,1019.9,,,9.0,,9.0,,,0.0,0.0,,,-0.5,,,,,
271,∫¿»≠,2024-03-13 00:00,-1.3,,,9.0,0.4,,0.0,,95.0,,5.3,-2.0,979.6,,1020.1,,,9.0,,9.0,,,0.0,0.0,,,-0.9,,,,,
271,∫¿»≠,2024-03-13 01:00,-1.9,,,,0.3,,0.0,,95.0,,5.1,-2.5,979.9,,1020.5,,,9.0,,9.0,,,0.0,0.0,,,-1.5,,,,,
271,∫¿»≠,2024-03-13 02:00,-2.3,,,,0.2,,0.0,,95.0,,4.9,-2.9,980.5,,1021.2,,,9.0,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-03-13 03:00,-2.8,,,,0.9,,340.0,,95.0,,4.8,-3.4,980.5,,1021.3,,,9.0,,9.0,,,0.0,0.0,,,-2.2,,,,,
271,∫¿»≠,2024-03-13 04:00,-2.7,,,,0.1,,0.0,,95.0,,4.8,-3.3,980.5,,1021.3,,,9.0,,9.0,,,0.0,0.0,,,-2.4,,,,,
271,∫¿»≠,2024-03-13 05:00,-3.2,,,,0.2,,0.0,,94.0,,4.5,-4.0,981.0,,1021.9,,,9.0,,9.0,,,0.0,0.0,,,-2.7,,,,,
271,∫¿»≠,2024-03-13 06:00,-3.2,,,,0.1,,0.0,,95.0,,4.6,-3.8,981.4,,1022.3,,,9.0,,9.0,,,0.0,0.0,,,-2.5,,,,,
271,∫¿»≠,2024-03-13 07:00,-3.4,,,,0.0,,0.0,,95.0,,4.5,-4.0,981.7,,1022.6,,0.0,,,9.0,,,0.0,0.0,,,-2.6,,,,,
271,∫¿»≠,2024-03-13 08:00,-2.1,,,,0.1,,0.0,,94.0,,4.9,-2.9,981.9,,1022.6,,0.0,,,9.0,,,6.0,4.0,,2.0,-0.2,,,,,
271,∫¿»≠,2024-03-13 09:00,-0.5,,,,0.0,,0.0,,92.0,,5.4,-1.6,982.1,,1022.6,,0.0,,,9.0,,,7.0,7.0,,1.0,0.2,,,,,
271,∫¿»≠,2024-03-13 10:00,1.8,,,,0.6,,200.0,,91.0,,6.3,0.4,982.2,,1022.3,,0.0,,,9.0,,,7.0,6.0,,3.0,0.6,,,,,
271,∫¿»≠,2024-03-13 11:00,5.9,,,,2.8,,230.0,,68.0,,6.3,0.4,981.8,,1021.3,,0.9,,,9.0,,,0.0,0.0,,,8.1,,,,,
271,∫¿»≠,2024-03-13 12:00,8.3,,,,3.2,,230.0,,55.0,,6.0,-0.2,980.7,,1019.7,,1.0,,,9.0,,,0.0,0.0,,,14.3,,,,,
271,∫¿»≠,2024-03-13 13:00,9.8,,,,3.9,,200.0,,43.0,,5.2,-2.2,979.9,,1018.8,,1.0,,,9.0,,,0.0,0.0,,,16.2,,,,,
271,∫¿»≠,2024-03-13 14:00,10.7,,,,3.6,,230.0,,33.0,,4.2,-4.9,979.0,,1017.6,,1.0,,,9.0,,,0.0,0.0,,,16.9,,,,,
271,∫¿»≠,2024-03-13 15:00,12.0,,,,2.1,,270.0,,26.0,,3.6,-6.9,978.4,,1016.8,,1.0,,,9.0,,,0.0,0.0,,,14.9,,,,,
271,∫¿»≠,2024-03-13 16:00,11.4,,,,2.4,,290.0,,25.0,,3.4,-7.9,978.4,,1016.9,,1.0,,,9.0,,,0.0,0.0,,,11.5,,,,,
271,∫¿»≠,2024-03-13 17:00,11.1,,,,2.3,,290.0,,25.0,,3.3,-8.2,978.2,,1016.7,,1.0,,,9.0,,,0.0,0.0,,,10.2,,,,,
271,∫¿»≠,2024-03-13 18:00,9.7,,,,2.5,,320.0,,25.0,,3.0,-9.4,978.5,,1017.3,,0.6,,,9.0,,,0.0,0.0,,,4.8,,,,,
271,∫¿»≠,2024-03-13 19:00,8.6,,,,1.6,,320.0,,30.0,,3.3,-8.0,978.9,,1017.8,,0.0,,,9.0,,,0.0,0.0,,,2.5,,,,,
271,∫¿»≠,2024-03-13 20:00,8.1,,,,2.2,,320.0,,28.0,,3.0,-9.3,979.7,,1018.7,,,9.0,,9.0,,,0.0,0.0,,,1.4,,,,,
271,∫¿»≠,2024-03-13 21:00,6.5,,,,0.7,,200.0,,37.0,,3.6,-7.1,980.4,,1019.7,,,9.0,,9.0,,,0.0,0.0,,,0.2,,,,,
271,∫¿»≠,2024-03-13 22:00,5.0,,,,0.9,,250.0,,46.0,,4.0,-5.6,980.7,,1020.3,,,9.0,,9.0,,,0.0,0.0,,,0.4,,,,,
271,∫¿»≠,2024-03-13 23:00,5.5,,,,2.0,,250.0,,43.0,,3.9,-6.1,981.0,,1020.5,,,9.0,,9.0,,,0.0,0.0,,,0.2,,,,,
271,∫¿»≠,2024-03-14 00:00,5.4,,,,1.6,,360.0,,40.0,,3.6,-7.1,981.0,,1020.5,,,9.0,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-03-14 01:00,5.7,,,,2.2,,320.0,,40.0,,3.7,-6.8,981.2,,1020.7,,,9.0,,9.0,,,0.0,0.0,,,-0.1,,,,,
271,∫¿»≠,2024-03-14 02:00,3.1,,,,0.7,,270.0,,52.0,,4.0,-5.8,981.3,,1021.2,,,9.0,,9.0,,,0.0,0.0,,,-0.3,,,,,
271,∫¿»≠,2024-03-14 03:00,0.7,,,,2.2,,160.0,,65.0,,4.2,-5.1,981.5,,1021.8,,,9.0,,9.0,,,0.0,0.0,,,-0.8,,,,,
271,∫¿»≠,2024-03-14 04:00,-0.7,,,,0.1,,0.0,,74.0,,4.3,-4.7,981.5,,1022.0,,,9.0,,9.0,,,0.0,0.0,,,-1.2,,,,,
271,∫¿»≠,2024-03-14 05:00,-1.7,,,,0.1,,0.0,,81.0,,4.4,-4.5,981.6,,1022.3,,,9.0,,9.0,,,0.0,0.0,,,-1.6,,,,,
271,∫¿»≠,2024-03-14 06:00,-1.6,,,,0.4,,0.0,,80.0,,4.3,-4.6,982.1,,1022.8,,,9.0,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-03-14 07:00,-1.7,,,,0.4,,0.0,,83.0,,4.5,-4.2,982.7,,1023.4,,0.0,,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-03-14 08:00,-0.1,,,,0.5,,50.0,,75.0,,4.5,-4.0,982.9,,1023.4,,0.6,,,9.0,,,0.0,0.0,,,-0.6,,,,,
271,∫¿»≠,2024-03-14 09:00,4.5,,,,3.0,,160.0,,58.0,,4.9,-3.0,982.6,,1022.4,,1.0,,,9.0,,,0.0,0.0,,,1.3,,,,,
271,∫¿»≠,2024-03-14 10:00,7.5,,,,2.3,,140.0,,52.0,,5.4,-1.7,982.7,,1021.9,,1.0,,,9.0,,,0.0,0.0,,,7.5,,,,,
271,∫¿»≠,2024-03-14 11:00,9.9,,,,3.7,,180.0,,46.0,,5.6,-1.2,982.1,,1021.0,,1.0,,,9.0,,,0.0,0.0,,,14.4,,,,,
271,∫¿»≠,2024-03-14 12:00,11.6,,,,3.0,,160.0,,39.0,,5.3,-1.9,981.6,,1020.2,,1.0,,,9.0,,,0.0,0.0,,,17.9,,,,,
271,∫¿»≠,2024-03-14 13:00,12.6,,,,3.9,,200.0,,35.0,,5.1,-2.4,981.0,,1019.4,,1.0,,,9.0,,,0.0,0.0,,,19.4,,,,,
271,∫¿»≠,2024-03-14 14:00,13.4,,,,3.2,,200.0,,29.0,,4.4,-4.3,980.4,,1018.6,,1.0,,,9.0,,,0.0,0.0,,,20.4,,,,,
271,∫¿»≠,2024-03-14 15:00,14.4,,,,2.2,,290.0,,22.0,,3.6,-7.0,979.8,,1018.0,,1.0,,,9.0,,,0.0,0.0,,,19.0,,,,,
271,∫¿»≠,2024-03-14 16:00,14.4,,,,1.9,,340.0,,23.0,,3.8,-6.5,979.9,,1018.1,,1.0,,,9.0,,,0.0,0.0,,,16.0,,,,,
271,∫¿»≠,2024-03-14 17:00,14.0,,,,2.2,,320.0,,23.0,,3.7,-6.8,980.2,,1018.3,,1.0,,,9.0,,,0.0,0.0,,,13.8,,,,,
